Transaction_ID,Timestamp,User_ID,UPI_ID,Bank_Name,UPI_App,Amount,Status,Decline_Type,Failure_Reason
TXN108354,01/06/26 8:05,USR_2229,usr_2229@oksbi,SBI,PhonePe,1987.91,Success,NULL,None
TXN112200,01/06/26 8:05,USR_4114,usr_4114@okicici,ICICI,PhonePe,1116.91,Success,NULL,None
TXN105874,01/06/26 8:06,USR_3214,usr_3214@oksbi,SBI,PhonePe,737.12,Success,NULL,None
TXN103556,01/06/26 8:08,USR_3740,usr_3740@oksbi,SBI,GPay,743.2,Success,NULL,None
TXN108749,01/06/26 8:08,USR_1361,usr_1361@okhdfc,HDFC,PhonePe,1644.48,Success,NULL,None
TXN114303,01/06/26 8:10,USR_1262,usr_1262@okhdfc,HDFC,GPay,367.69,Success,NULL,None
TXN106406,01/06/26 8:10,USR_2374,usr_2374@okaxis,AXIS,GPay,458.72,Success,NULL,None
TXN101015,01/06/26 8:10,USR_4971,usr_4971@okhdfc,HDFC,PhonePe,1474.12,Success,NULL,None
TXN110960,01/06/26 8:11,USR_3335,usr_3335@oksbi,SBI,GPay,789.79,Failure,BD,Insufficient Balance
TXN106274,01/06/26 8:12,USR_2779,usr_2779@okaxis,AXIS,GPay,498.64,Success,NULL,None
TXN107388,01/06/26 8:12,USR_3949,usr_3949@okhdfc,HDFC,PhonePe,325.17,Success,NULL,None
TXN100587,01/06/26 8:13,USR_4598,usr_4598@okhdfc,HDFC,PhonePe,4325.85,Success,NULL,None
TXN101138,01/06/26 8:14,USR_2222,usr_2222@oksbi,SBI,GPay,357.51,Failure,BD,Insufficient Balance
TXN100311,01/06/26 8:15,USR_3432,usr_3432@okicici,ICICI,Paytm,302.91,Success,NULL,None
TXN105058,01/06/26 8:15,USR_4932,usr_4932@okicici,ICICI,GPay,1357.27,Success,NULL,None
TXN107168,01/06/26 8:17,USR_1256,usr_1256@okicici,ICICI,GPay,261.55,Success,NULL,None
TXN106229,01/06/26 8:18,USR_4862,usr_4862@oksbi,SBI,PhonePe,138.3,Success,NULL,None
TXN114020,01/06/26 8:19,USR_1357,usr_1357@oksbi,SBI,PhonePe,2961.09,Success,NULL,None
TXN111286,01/06/26 8:20,USR_3690,usr_3690@okicici,ICICI,GPay,155.42,Success,NULL,None
TXN106035,01/06/26 8:20,USR_1606,usr_1606@oksbi,SBI,GPay,285.82,Success,NULL,None
TXN105919,01/06/26 8:20,USR_4738,usr_4738@oksbi,SBI,PhonePe,354.54,Success,NULL,None
TXN105413,01/06/26 8:20,USR_4057,usr_4057@okaxis,AXIS,PhonePe,959.26,Success,NULL,None
TXN104773,01/06/26 8:21,USR_1000,usr_1000@oksbi,SBI,Paytm,99.88,Success,NULL,None
TXN111080,01/06/26 8:21,USR_1273,usr_1273@okhdfc,HDFC,PhonePe,20.55,Failure,BD,Insufficient Balance
TXN111778,01/06/26 8:23,USR_3652,usr_3652@oksbi,SBI,Paytm,181.16,Success,NULL,None
TXN103605,01/06/26 8:24,USR_3306,usr_3306@okicici,ICICI,PhonePe,523.4,Success,NULL,None
TXN100034,01/06/26 8:24,USR_4215,usr_4215@oksbi,SBI,PhonePe,217.27,Success,NULL,None
TXN112234,01/06/26 8:24,USR_3511,usr_3511@oksbi,SBI,PhonePe,3450.29,Success,NULL,None
TXN111124,01/06/26 8:24,USR_3462,usr_3462@okhdfc,HDFC,PhonePe,1764.56,Success,NULL,None
TXN112107,01/06/26 8:25,USR_1885,usr_1885@okhdfc,HDFC,PhonePe,494.31,Success,NULL,None
TXN100999,01/06/26 8:25,USR_1575,usr_1575@okaxis,AXIS,GPay,289.78,Success,NULL,None
TXN102894,01/06/26 8:25,USR_2579,usr_2579@oksbi,SBI,PhonePe,31.29,Success,NULL,None
TXN111529,01/06/26 8:26,USR_4585,usr_4585@oksbi,SBI,GPay,390.12,Success,NULL,None
TXN101953,01/06/26 8:26,USR_3533,usr_3533@oksbi,SBI,GPay,1586.39,Success,NULL,None
TXN102203,01/06/26 8:26,USR_4243,usr_4243@okhdfc,HDFC,Paytm,416.48,Success,NULL,None
TXN105816,01/06/26 8:27,USR_3194,usr_3194@oksbi,SBI,PhonePe,174.63,Success,NULL,None
TXN114438,01/06/26 8:27,USR_4706,usr_4706@oksbi,SBI,PhonePe,4260.89,Success,NULL,None
TXN114786,01/06/26 8:29,USR_2733,usr_2733@okaxis,AXIS,PhonePe,1472.68,Success,NULL,None
TXN101500,01/06/26 8:30,USR_2441,usr_2441@oksbi,SBI,PhonePe,464.19,Success,NULL,None
TXN105917,01/06/26 8:31,USR_1526,usr_1526@okhdfc,HDFC,PhonePe,1795.75,Success,NULL,None
TXN106365,01/06/26 8:31,USR_4221,usr_4221@oksbi,SBI,PhonePe,963.32,Success,NULL,None
TXN107179,01/06/26 8:31,USR_4621,usr_4621@okaxis,AXIS,PhonePe,105.28,Success,NULL,None
TXN100251,01/06/26 8:32,USR_4856,usr_4856@okaxis,AXIS,PhonePe,93.89,Success,NULL,None
TXN112665,01/06/26 8:34,USR_4396,usr_4396@okicici,ICICI,PhonePe,2665.21,Success,NULL,None
TXN114095,01/06/26 8:38,USR_2268,usr_2268@oksbi,SBI,PhonePe,1078.34,Success,NULL,None
TXN104634,01/06/26 8:38,USR_3382,usr_3382@oksbi,SBI,PhonePe,1131.49,Success,NULL,None
TXN109363,01/06/26 8:39,USR_1613,usr_1613@okaxis,AXIS,PhonePe,1560.57,Success,NULL,None
TXN101061,01/06/26 8:44,USR_1857,usr_1857@oksbi,SBI,GPay,81.13,Success,NULL,None
TXN107756,01/06/26 8:44,USR_3564,usr_3564@oksbi,SBI,GPay,476.69,Success,NULL,None
TXN114460,01/06/26 8:46,USR_2084,usr_2084@oksbi,SBI,GPay,1742.03,Success,NULL,None
TXN109048,01/06/26 8:46,USR_1094,usr_1094@okhdfc,HDFC,PhonePe,282.77,Success,NULL,None
TXN107419,01/06/26 8:47,USR_1523,usr_1523@oksbi,SBI,PhonePe,371.73,Success,NULL,None
TXN102684,01/06/26 8:47,USR_1163,usr_1163@oksbi,SBI,GPay,447.25,Success,NULL,None
TXN108526,01/06/26 8:47,USR_2763,usr_2763@oksbi,SBI,GPay,67.75,Success,NULL,None
TXN111399,01/06/26 8:48,USR_2025,usr_2025@okaxis,AXIS,PhonePe,4055.67,Success,NULL,None
TXN109030,01/06/26 8:48,USR_1648,usr_1648@oksbi,SBI,Paytm,36.39,Success,NULL,None
TXN109088,01/06/26 8:51,USR_3608,usr_3608@okicici,ICICI,PhonePe,426.46,Success,NULL,None
TXN110806,01/06/26 8:51,USR_3987,usr_3987@okhdfc,HDFC,PhonePe,71.51,Success,NULL,None
TXN114685,01/06/26 8:51,USR_4306,usr_4306@okicici,ICICI,PhonePe,1702.81,Success,NULL,None
TXN113552,01/06/26 8:53,USR_1645,usr_1645@okhdfc,HDFC,Paytm,475.45,Success,NULL,None
TXN103195,01/06/26 8:54,USR_2006,usr_2006@oksbi,SBI,Paytm,2262.48,Success,NULL,None
TXN100008,01/06/26 8:54,USR_2556,usr_2556@oksbi,SBI,GPay,321.49,Success,NULL,None
TXN109509,01/06/26 8:56,USR_4399,usr_4399@okhdfc,HDFC,GPay,34.27,Success,NULL,None
TXN100042,01/06/26 8:56,USR_1646,usr_1646@oksbi,SBI,PhonePe,276.18,Success,NULL,None
TXN110282,01/06/26 8:56,USR_4275,usr_4275@okaxis,AXIS,GPay,176.4,Success,NULL,None
TXN109222,01/06/26 8:56,USR_2581,usr_2581@oksbi,SBI,PhonePe,1881.07,Failure,TD,Bank Server Timeout
TXN109775,01/06/26 8:56,USR_4960,usr_4960@okaxis,AXIS,PhonePe,285.47,Success,NULL,None
TXN114512,01/06/26 8:58,USR_3343,usr_3343@oksbi,SBI,Paytm,3169.21,Success,NULL,None
TXN107813,01/06/26 8:59,USR_3333,usr_3333@oksbi,SBI,GPay,18.67,Failure,BD,Insufficient Balance
TXN113902,01/06/26 8:59,USR_4790,usr_4790@oksbi,SBI,PhonePe,247.09,Success,NULL,None
TXN113339,01/06/26 9:00,USR_3510,usr_3510@okhdfc,HDFC,PhonePe,425.45,Success,NULL,None
TXN114801,01/06/26 9:00,USR_3655,usr_3655@okhdfc,HDFC,GPay,129.9,Success,NULL,None
TXN108899,01/06/26 9:00,USR_1623,usr_1623@oksbi,SBI,GPay,60.68,Success,NULL,None
TXN114800,01/06/26 9:02,USR_1643,usr_1643@okhdfc,HDFC,Paytm,252.87,Success,NULL,None
TXN100433,01/06/26 9:02,USR_4463,usr_4463@oksbi,SBI,PhonePe,353.41,Success,NULL,None
TXN104674,01/06/26 9:04,USR_4320,usr_4320@okicici,ICICI,GPay,238.19,Success,NULL,None
TXN105131,01/06/26 9:05,USR_1947,usr_1947@okicici,ICICI,GPay,478.93,Success,NULL,None
TXN102290,01/06/26 9:05,USR_4040,usr_4040@okhdfc,HDFC,Paytm,1379.17,Success,NULL,None
TXN113085,01/06/26 9:06,USR_2961,usr_2961@okicici,ICICI,PhonePe,477.06,Success,NULL,None
TXN107398,01/06/26 9:07,USR_4585,usr_4585@oksbi,SBI,GPay,1108.11,Failure,BD,Incorrect PIN
TXN104783,01/06/26 9:07,USR_3776,usr_3776@okhdfc,HDFC,GPay,418.43,Success,NULL,None
TXN102707,01/06/26 9:08,USR_1207,usr_1207@okhdfc,HDFC,GPay,360.05,Success,NULL,None
TXN109823,01/06/26 9:08,USR_4556,usr_4556@okhdfc,HDFC,PhonePe,243.46,Success,NULL,None
TXN105880,01/06/26 9:09,USR_3674,usr_3674@okhdfc,HDFC,PhonePe,80.34,Success,NULL,None
TXN112586,01/06/26 9:09,USR_4784,usr_4784@okhdfc,HDFC,GPay,195.97,Success,NULL,None
TXN102094,01/06/26 9:10,USR_3722,usr_3722@okicici,ICICI,PhonePe,333.33,Success,NULL,None
TXN102911,01/06/26 9:10,USR_2878,usr_2878@okicici,ICICI,GPay,206.11,Success,NULL,None
TXN103489,01/06/26 9:11,USR_2406,usr_2406@okhdfc,HDFC,PhonePe,363.78,Success,NULL,None
TXN100710,01/06/26 9:12,USR_1404,usr_1404@okaxis,AXIS,PhonePe,324.46,Success,NULL,None
TXN110122,01/06/26 9:12,USR_1692,usr_1692@okhdfc,HDFC,GPay,478.61,Success,NULL,None
TXN114069,01/06/26 9:12,USR_4203,usr_4203@oksbi,SBI,GPay,284.44,Success,NULL,None
TXN109699,01/06/26 9:13,USR_3388,usr_3388@oksbi,SBI,Paytm,2581.52,Success,NULL,None
TXN110208,01/06/26 9:14,USR_4544,usr_4544@okaxis,AXIS,GPay,165.62,Success,NULL,None
TXN108623,01/06/26 9:14,USR_3380,usr_3380@okicici,ICICI,PhonePe,1526.51,Success,NULL,None
TXN109495,01/06/26 9:14,USR_1653,usr_1653@oksbi,SBI,PhonePe,148.73,Success,NULL,None
TXN113454,01/06/26 9:15,USR_4279,usr_4279@oksbi,SBI,GPay,147.81,Success,NULL,None
TXN109824,01/06/26 9:17,USR_1264,usr_1264@oksbi,SBI,PhonePe,679.84,Success,NULL,None
TXN112037,01/06/26 9:19,USR_4271,usr_4271@okicici,ICICI,PhonePe,138.29,Success,NULL,None
TXN114997,01/06/26 9:19,USR_1578,usr_1578@okhdfc,HDFC,PhonePe,225.13,Success,NULL,None
TXN104238,01/06/26 9:19,USR_4862,usr_4862@okhdfc,HDFC,PhonePe,419.43,Success,NULL,None
TXN105411,01/06/26 9:19,USR_2377,usr_2377@oksbi,SBI,PhonePe,543.71,Failure,BD,Insufficient Balance
TXN106131,01/06/26 9:20,USR_4682,usr_4682@okaxis,AXIS,GPay,47.68,Success,NULL,None
TXN111984,01/06/26 9:20,USR_4249,usr_4249@oksbi,SBI,PhonePe,1565.86,Success,NULL,None
TXN114549,01/06/26 9:20,USR_2075,usr_2075@okhdfc,HDFC,PhonePe,194.21,Success,NULL,None
TXN110155,01/06/26 9:20,USR_3136,usr_3136@okhdfc,HDFC,PhonePe,194.39,Success,NULL,None
TXN111601,01/06/26 9:21,USR_1101,usr_1101@okhdfc,HDFC,GPay,17.27,Success,NULL,None
TXN110756,01/06/26 9:21,USR_2646,usr_2646@okicici,ICICI,PhonePe,120.22,Success,NULL,None
TXN112391,01/06/26 9:21,USR_1820,usr_1820@okicici,ICICI,PhonePe,301.74,Success,NULL,None
TXN106968,01/06/26 9:21,USR_3710,usr_3710@okhdfc,HDFC,PhonePe,373.53,Failure,BD,Insufficient Balance
TXN102297,01/06/26 9:23,USR_3171,usr_3171@okhdfc,HDFC,PhonePe,195.08,Success,NULL,None
TXN103798,01/06/26 9:23,USR_2041,usr_2041@okhdfc,HDFC,PhonePe,35.05,Success,NULL,None
TXN113810,01/06/26 9:24,USR_1570,usr_1570@oksbi,SBI,PhonePe,1955.95,Success,NULL,None
TXN106221,01/06/26 9:26,USR_2531,usr_2531@okaxis,AXIS,PhonePe,1815.95,Success,NULL,None
TXN103780,01/06/26 9:27,USR_3471,usr_3471@okaxis,AXIS,PhonePe,861.51,Success,NULL,None
TXN110636,01/06/26 9:27,USR_2310,usr_2310@okaxis,AXIS,PhonePe,443.05,Success,NULL,None
TXN100954,01/06/26 9:30,USR_1177,usr_1177@okaxis,AXIS,GPay,337.12,Success,NULL,None
TXN108818,01/06/26 9:30,USR_3672,usr_3672@okaxis,AXIS,GPay,282.39,Success,NULL,None
TXN101419,01/06/26 9:31,USR_1695,usr_1695@okhdfc,HDFC,Paytm,2485.26,Success,NULL,None
TXN107046,01/06/26 9:31,USR_4801,usr_4801@okaxis,AXIS,PhonePe,84.16,Success,NULL,None
TXN106650,01/06/26 9:31,USR_3190,usr_3190@okhdfc,HDFC,PhonePe,156.08,Success,NULL,None
TXN104425,01/06/26 9:31,USR_1115,usr_1115@okhdfc,HDFC,PhonePe,518.72,Failure,BD,Insufficient Balance
TXN106557,01/06/26 9:31,USR_1346,usr_1346@okaxis,AXIS,Paytm,872.84,Success,NULL,None
TXN113331,01/06/26 9:31,USR_2453,usr_2453@okhdfc,HDFC,PhonePe,143.87,Success,NULL,None
TXN107269,01/06/26 9:32,USR_4372,usr_4372@oksbi,SBI,GPay,14.83,Success,NULL,None
TXN101602,01/06/26 9:32,USR_1317,usr_1317@okicici,ICICI,PhonePe,169.64,Success,NULL,None
TXN104665,01/06/26 9:33,USR_2352,usr_2352@okhdfc,HDFC,Paytm,1129.99,Success,NULL,None
TXN101467,01/06/26 9:34,USR_4116,usr_4116@oksbi,SBI,GPay,434.77,Success,NULL,None
TXN108358,01/06/26 9:34,USR_2337,usr_2337@okaxis,AXIS,GPay,462.9,Failure,BD,Insufficient Balance
TXN102700,01/06/26 9:35,USR_1633,usr_1633@okhdfc,HDFC,PhonePe,295.12,Success,NULL,None
TXN112974,01/06/26 9:36,USR_3412,usr_3412@oksbi,SBI,GPay,479.09,Success,NULL,None
TXN108786,01/06/26 9:37,USR_1152,usr_1152@oksbi,SBI,GPay,280.2,Success,NULL,None
TXN112990,01/06/26 9:39,USR_2500,usr_2500@oksbi,SBI,Paytm,82.71,Success,NULL,None
TXN114773,01/06/26 9:39,USR_3879,usr_3879@okicici,ICICI,GPay,867.93,Success,NULL,None
TXN110851,01/06/26 9:39,USR_2023,usr_2023@okicici,ICICI,GPay,316.38,Success,NULL,None
TXN113762,01/06/26 9:39,USR_4485,usr_4485@okaxis,AXIS,PhonePe,2147.5,Success,NULL,None
TXN108436,01/06/26 9:40,USR_4085,usr_4085@okhdfc,HDFC,Paytm,167.14,Success,NULL,None
TXN110937,01/06/26 9:40,USR_1252,usr_1252@oksbi,SBI,GPay,488.64,Success,NULL,None
TXN105731,01/06/26 9:40,USR_1746,usr_1746@okicici,ICICI,GPay,545.74,Success,NULL,None
TXN100286,01/06/26 9:41,USR_4025,usr_4025@oksbi,SBI,PhonePe,1905.07,Success,NULL,None
TXN112127,01/06/26 9:41,USR_1711,usr_1711@okhdfc,HDFC,GPay,102.21,Success,NULL,None
TXN113709,01/06/26 9:42,USR_1845,usr_1845@okicici,ICICI,GPay,134.09,Success,NULL,None
TXN111100,01/06/26 9:43,USR_4331,usr_4331@okaxis,AXIS,GPay,34.44,Success,NULL,None
TXN100629,01/06/26 9:44,USR_4843,usr_4843@okhdfc,HDFC,GPay,1684.54,Success,NULL,None
TXN105007,01/06/26 9:44,USR_1764,usr_1764@okhdfc,HDFC,GPay,3799.97,Failure,TD,Bank Server Timeout
TXN110767,01/06/26 9:44,USR_4484,usr_4484@oksbi,SBI,GPay,289.76,Success,NULL,None
TXN101679,01/06/26 9:46,USR_2076,usr_2076@okhdfc,HDFC,PhonePe,72.09,Success,NULL,None
TXN100006,01/06/26 9:46,USR_4985,usr_4985@oksbi,SBI,PhonePe,2237.32,Success,NULL,None
TXN104207,01/06/26 9:46,USR_1459,usr_1459@okhdfc,HDFC,PhonePe,472.38,Success,NULL,None
TXN110187,01/06/26 9:47,USR_2624,usr_2624@okhdfc,HDFC,PhonePe,267.3,Failure,BD,Incorrect PIN
TXN102025,01/06/26 9:47,USR_4272,usr_4272@okhdfc,HDFC,GPay,131.63,Success,NULL,None
TXN105426,01/06/26 9:47,USR_4086,usr_4086@oksbi,SBI,PhonePe,250.15,Success,NULL,None
TXN104818,01/06/26 9:48,USR_4087,usr_4087@okhdfc,HDFC,Paytm,324.18,Success,NULL,None
TXN100201,01/06/26 9:50,USR_1269,usr_1269@oksbi,SBI,GPay,283.4,Success,NULL,None
TXN106151,01/06/26 9:51,USR_2941,usr_2941@okhdfc,HDFC,PhonePe,490.34,Success,NULL,None
TXN108737,01/06/26 9:51,USR_2069,usr_2069@okhdfc,HDFC,PhonePe,443.96,Success,NULL,None
TXN103684,01/06/26 9:51,USR_1780,usr_1780@oksbi,SBI,GPay,2023.95,Success,NULL,None
TXN102036,01/06/26 9:52,USR_1472,usr_1472@okhdfc,HDFC,GPay,1803.13,Success,NULL,None
TXN114979,01/06/26 9:52,USR_1900,usr_1900@okhdfc,HDFC,PhonePe,1571.66,Success,NULL,None
TXN112155,01/06/26 9:52,USR_1274,usr_1274@oksbi,SBI,GPay,1777.05,Success,NULL,None
TXN104846,01/06/26 9:52,USR_3099,usr_3099@okhdfc,HDFC,GPay,296.75,Success,NULL,None
TXN106093,01/06/26 9:52,USR_3525,usr_3525@oksbi,SBI,GPay,1879.09,Success,NULL,None
TXN104033,01/06/26 9:52,USR_3843,usr_3843@okaxis,AXIS,PhonePe,75.41,Success,NULL,None
TXN109228,01/06/26 9:52,USR_3305,usr_3305@okhdfc,HDFC,Paytm,172.59,Success,NULL,None
TXN106397,01/06/26 9:53,USR_3759,usr_3759@okhdfc,HDFC,PhonePe,149.31,Success,NULL,None
TXN104147,01/06/26 9:54,USR_3964,usr_3964@oksbi,SBI,PhonePe,690.37,Success,NULL,None
TXN108709,01/06/26 9:55,USR_1370,usr_1370@oksbi,SBI,GPay,477.47,Success,NULL,None
TXN111894,01/06/26 9:55,USR_3877,usr_3877@okicici,ICICI,PhonePe,291.04,Success,NULL,None
TXN113702,01/06/26 9:57,USR_3496,usr_3496@okhdfc,HDFC,GPay,137.23,Success,NULL,None
TXN105350,01/06/26 9:57,USR_3556,usr_3556@okhdfc,HDFC,PhonePe,489.56,Success,NULL,None
TXN105231,01/06/26 9:58,USR_2222,usr_2222@okhdfc,HDFC,PhonePe,283.06,Failure,BD,Insufficient Balance
TXN100465,01/06/26 9:59,USR_4052,usr_4052@okhdfc,HDFC,GPay,179.94,Success,NULL,None
TXN110518,01/06/26 9:59,USR_1822,usr_1822@oksbi,SBI,PhonePe,434.96,Failure,TD,Bank Server Timeout
TXN113225,01/06/26 10:00,USR_1161,usr_1161@oksbi,SBI,GPay,353.46,Success,NULL,None
TXN109278,01/06/26 10:01,USR_2780,usr_2780@okhdfc,HDFC,Paytm,4734.27,Success,NULL,None
TXN110539,01/06/26 10:03,USR_4844,usr_4844@oksbi,SBI,PhonePe,333.6,Failure,BD,Incorrect PIN
TXN109409,01/06/26 10:06,USR_4065,usr_4065@okhdfc,HDFC,PhonePe,91.32,Success,NULL,None
TXN113644,01/06/26 10:06,USR_4713,usr_4713@oksbi,SBI,GPay,356.05,Success,NULL,None
TXN113214,01/06/26 10:06,USR_1727,usr_1727@okicici,ICICI,GPay,2725.88,Success,NULL,None
TXN109201,01/06/26 10:07,USR_1469,usr_1469@oksbi,SBI,GPay,24.74,Success,NULL,None
TXN110138,01/06/26 10:07,USR_1283,usr_1283@okicici,ICICI,Paytm,4243.05,Success,NULL,None
TXN104523,01/06/26 10:09,USR_3536,usr_3536@okhdfc,HDFC,Paytm,350.94,Success,NULL,None
TXN103549,01/06/26 10:09,USR_4611,usr_4611@oksbi,SBI,Paytm,214.33,Success,NULL,None
TXN104324,01/06/26 10:10,USR_2340,usr_2340@okhdfc,HDFC,Paytm,54.77,Success,NULL,None
TXN110205,01/06/26 10:12,USR_1044,usr_1044@okicici,ICICI,Paytm,3776.77,Success,NULL,None
TXN101794,01/06/26 10:12,USR_1341,usr_1341@oksbi,SBI,PhonePe,58.94,Success,NULL,None
TXN108289,01/06/26 10:12,USR_1842,usr_1842@oksbi,SBI,PhonePe,461.58,Success,NULL,None
TXN109126,01/06/26 10:13,USR_3746,usr_3746@oksbi,SBI,GPay,350,Success,NULL,None
TXN111240,01/06/26 10:13,USR_4212,usr_4212@oksbi,SBI,PhonePe,85.94,Success,NULL,None
TXN112776,01/06/26 10:13,USR_2061,usr_2061@okicici,ICICI,GPay,167.26,Success,NULL,None
TXN106552,01/06/26 10:14,USR_2148,usr_2148@okhdfc,HDFC,PhonePe,1117.63,Success,NULL,None
TXN104134,01/06/26 10:15,USR_3219,usr_3219@okicici,ICICI,PhonePe,13.25,Failure,BD,Insufficient Balance
TXN101294,01/06/26 10:15,USR_3817,usr_3817@okhdfc,HDFC,PhonePe,94.52,Success,NULL,None
TXN107822,01/06/26 10:15,USR_4583,usr_4583@oksbi,SBI,GPay,281.53,Success,NULL,None
TXN107094,01/06/26 10:16,USR_1884,usr_1884@oksbi,SBI,PhonePe,933.74,Success,NULL,None
TXN110746,01/06/26 10:16,USR_3409,usr_3409@oksbi,SBI,GPay,290.61,Success,NULL,None
TXN105946,01/06/26 10:17,USR_2321,usr_2321@oksbi,SBI,PhonePe,483.79,Success,NULL,None
TXN113034,01/06/26 10:17,USR_2515,usr_2515@okhdfc,HDFC,Paytm,60.69,Success,NULL,None
TXN114220,01/06/26 10:17,USR_4581,usr_4581@oksbi,SBI,GPay,177.27,Success,NULL,None
TXN100064,01/06/26 10:18,USR_3536,usr_3536@oksbi,SBI,Paytm,411.03,Success,NULL,None
TXN113011,01/06/26 10:19,USR_4390,usr_4390@okhdfc,HDFC,GPay,4653.87,Success,NULL,None
TXN114533,01/06/26 10:20,USR_2789,usr_2789@okaxis,AXIS,GPay,328.51,Success,NULL,None
TXN110717,01/06/26 10:20,USR_4576,usr_4576@okicici,ICICI,GPay,483.97,Success,NULL,None
TXN106618,01/06/26 10:21,USR_2982,usr_2982@oksbi,SBI,PhonePe,330.19,Success,NULL,None
TXN111727,01/06/26 10:23,USR_4498,usr_4498@okaxis,AXIS,PhonePe,1205.78,Success,NULL,None
TXN108445,01/06/26 10:24,USR_4589,usr_4589@okaxis,AXIS,PhonePe,4334.37,Success,NULL,None
TXN103253,01/06/26 10:24,USR_4614,usr_4614@okaxis,AXIS,GPay,1881.59,Success,NULL,None
TXN110942,01/06/26 10:24,USR_4836,usr_4836@okicici,ICICI,PhonePe,380.38,Success,NULL,None
TXN105195,01/06/26 10:25,USR_2270,usr_2270@okhdfc,HDFC,GPay,329.92,Success,NULL,None
TXN111230,01/06/26 10:26,USR_3897,usr_3897@okicici,ICICI,PhonePe,237.17,Success,NULL,None
TXN110895,01/06/26 10:27,USR_4575,usr_4575@oksbi,SBI,PhonePe,1443.53,Success,NULL,None
TXN111056,01/06/26 10:28,USR_4567,usr_4567@oksbi,SBI,Paytm,1856.94,Success,NULL,None
TXN112229,01/06/26 10:30,USR_3055,usr_3055@oksbi,SBI,PhonePe,426.13,Success,NULL,None
TXN113895,01/06/26 10:30,USR_2390,usr_2390@oksbi,SBI,GPay,163.09,Success,NULL,None
TXN112566,01/06/26 10:30,USR_4278,usr_4278@okicici,ICICI,Paytm,352.94,Success,NULL,None
TXN102775,01/06/26 10:31,USR_4509,usr_4509@okhdfc,HDFC,GPay,159.4,Success,NULL,None
TXN101039,01/06/26 10:33,USR_2705,usr_2705@okaxis,AXIS,PhonePe,2739.23,Success,NULL,None
TXN111180,01/06/26 10:34,USR_4920,usr_4920@okhdfc,HDFC,PhonePe,268.89,Success,NULL,None
TXN105765,01/06/26 10:35,USR_1201,usr_1201@okaxis,AXIS,PhonePe,34.07,Success,NULL,None
TXN108516,01/06/26 10:35,USR_4443,usr_4443@oksbi,SBI,Paytm,464.93,Success,NULL,None
TXN110720,01/06/26 10:36,USR_1537,usr_1537@okhdfc,HDFC,PhonePe,1242.5,Success,NULL,None
TXN110759,01/06/26 10:36,USR_1765,usr_1765@oksbi,SBI,PhonePe,1195.12,Success,NULL,None
TXN109343,01/06/26 10:37,USR_4031,usr_4031@oksbi,SBI,GPay,384.46,Success,NULL,None
TXN107190,01/06/26 10:38,USR_1096,usr_1096@okhdfc,HDFC,Paytm,314.83,Success,NULL,None
TXN106640,01/06/26 10:38,USR_1705,usr_1705@okaxis,AXIS,Paytm,174.44,Success,NULL,None
TXN103233,01/06/26 10:39,USR_2851,usr_2851@okicici,ICICI,PhonePe,258.46,Success,NULL,None
TXN104419,01/06/26 10:39,USR_3278,usr_3278@oksbi,SBI,GPay,225.6,Success,NULL,None
TXN112265,01/06/26 10:40,USR_1103,usr_1103@oksbi,SBI,PhonePe,57.22,Success,NULL,None
TXN104497,01/06/26 10:40,USR_1845,usr_1845@okhdfc,HDFC,Paytm,73.1,Success,NULL,None
TXN114326,01/06/26 10:40,USR_1894,usr_1894@okicici,ICICI,GPay,264.88,Success,NULL,None
TXN107252,01/06/26 10:40,USR_4502,usr_4502@okhdfc,HDFC,GPay,632.02,Success,NULL,None
TXN113622,01/06/26 10:41,USR_2854,usr_2854@oksbi,SBI,Paytm,815.87,Success,NULL,None
TXN109851,01/06/26 10:41,USR_2677,usr_2677@okhdfc,HDFC,GPay,50.21,Success,NULL,None
TXN102037,01/06/26 10:41,USR_1214,usr_1214@okaxis,AXIS,Paytm,351.67,Success,NULL,None
TXN105067,01/06/26 10:41,USR_4392,usr_4392@okhdfc,HDFC,PhonePe,921.54,Success,NULL,None
TXN100301,01/06/26 10:43,USR_3002,usr_3002@oksbi,SBI,GPay,260.08,Success,NULL,None
TXN109920,01/06/26 10:43,USR_2212,usr_2212@oksbi,SBI,GPay,45.9,Success,NULL,None
TXN104308,01/06/26 10:44,USR_3333,usr_3333@okhdfc,HDFC,Paytm,201.19,Failure,BD,Insufficient Balance
TXN114794,01/06/26 10:44,USR_3797,usr_3797@okhdfc,HDFC,PhonePe,424.65,Success,NULL,None
TXN105052,01/06/26 10:45,USR_1357,usr_1357@okhdfc,HDFC,PhonePe,76.01,Success,NULL,None
TXN111075,01/06/26 10:45,USR_1173,usr_1173@oksbi,SBI,PhonePe,275.5,Success,NULL,None
TXN103715,01/06/26 10:46,USR_2268,usr_2268@okicici,ICICI,GPay,1298.01,Failure,TD,Bank Server Timeout
TXN100232,01/06/26 10:46,USR_3467,usr_3467@oksbi,SBI,PhonePe,2542.19,Success,NULL,None
TXN111202,01/06/26 10:46,USR_3292,usr_3292@oksbi,SBI,PhonePe,330.74,Success,NULL,None
TXN111291,01/06/26 10:48,USR_3001,usr_3001@oksbi,SBI,PhonePe,451.05,Success,NULL,None
TXN107507,01/06/26 10:49,USR_2145,usr_2145@okicici,ICICI,PhonePe,341.93,Failure,BD,Insufficient Balance
